id,name,shortName,image_url
63d3d44a2a49307baf09386d,AR-15 5.56x45 Ballistic Advantage Hanson Carbine Pro 16 inch barrel,"BA Hanson 16""",https://assets.tarkov.dev/63d3d44a2a49307baf09386d-512.webp
63f4ba71f31d4a33b87bd046,AR-15 Aeroknox AX-15 4 inch M-LOK handguard,"AX-15 4""",https://assets.tarkov.dev/63f4ba71f31d4a33b87bd046-512.webp
63f4da90f31d4a33b87bd054,AK Mission First Tactical ENGAGE AK47 pistol grip,MFT47,https://assets.tarkov.dev/63f4da90f31d4a33b87bd054-512.webp
63f5ed14534b2c3d5479a677,AR-15 Aeroknox AX-15 5.56x45 upper receiver,AX-15,https://assets.tarkov.dev/63f5ed14534b2c3d5479a677-512.webp
63f5feead259b42f0b4d6d0f,AR-15 Aeroknox Orion pistol grip,Orion,https://assets.tarkov.dev/63f5feead259b42f0b4d6d0f-512.webp
63fc449f5bd61c6cf3784a88,Armasight Zeus universal base,Zeus,https://assets.tarkov.dev/63fc449f5bd61c6cf3784a88-512.webp
63fc44e2429a8a166c7f61e6,Armasight Zeus-Pro 640 2-8x50 30Hz thermal scope,Zeus-Pro 640,https://assets.tarkov.dev/63fc44e2429a8a166c7f61e6-512.webp
63fc4533b10b17385349b565,Armasight Zeus-Pro scope eyecup,ZeusPro,https://assets.tarkov.dev/63fc4533b10b17385349b565-512.webp
6405ff6bd4578826ec3e377a,AR-15 Aeroknox Butterfly 5.56x45 muzzle brake,Aeroknox,https://assets.tarkov.dev/6405ff6bd4578826ec3e377a-512.webp
640b20359ab20e15ee445fa9,AR-15 Aeroknox AX-15 15.8 inch M-LOK handguard,"AX-15 15.8""",https://assets.tarkov.dev/640b20359ab20e15ee445fa9-512.webp
6410733d5dd49d77bd07847e,Tokarev AVT-40 7.62x54R automatic rifle,AVT-40,https://assets.tarkov.dev/6410733d5dd49d77bd07847e-512.webp
6410745d5dd49d77bd078485,AVT-40 wooden stock,AVT wood,https://assets.tarkov.dev/6410745d5dd49d77bd078485-512.webp
641074a07fd350b98c0b3f96,AVT-40 7.62x54R 15-round magazine,AVT,https://assets.tarkov.dev/641074a07fd350b98c0b3f96-512.webp
6410758c857473525b08bb77,SVT-40 7.62x54R 625mm barrel,SVT 625mm,https://assets.tarkov.dev/6410758c857473525b08bb77-512.webp
64119cdbdcf48d656f0aa272,SVT dust cover ,SVT,https://assets.tarkov.dev/64119cdbdcf48d656f0aa272-512.webp
64119d1f2c6d6f921a0929f8,SVT-40 7.62x54R muzzle brake,SVT,https://assets.tarkov.dev/64119d1f2c6d6f921a0929f8-512.webp
64119d672c6d6f921a0929fb,SVT-40 front sight,SVT FS,https://assets.tarkov.dev/64119d672c6d6f921a0929fb-512.webp
64119d90dcf48d656f0aa275,SVT-40 rear sight,SVT RS,https://assets.tarkov.dev/64119d90dcf48d656f0aa275-512.webp
6415c694da439c6a97048b56,SKS Leapers UTG PRO MTU017 receiver cover mount,MTU017,https://assets.tarkov.dev/6415c694da439c6a97048b56-512.webp
6415d33eda439c6a97048b5b,SKS CHOATE scope mount,CHOATE,https://assets.tarkov.dev/6415d33eda439c6a97048b5b-512.webp
641dc35e19604f20c800be18,SVT-40 Tokarev PU mount,Tokarev ,https://assets.tarkov.dev/641dc35e19604f20c800be18-512.webp
6422e1ea3c0f06190302161a,SVT-40 7.62x54R 10-round magazine,SVT 10,https://assets.tarkov.dev/6422e1ea3c0f06190302161a-512.webp
643ea5b23db6f9f57107d9fd,Tokarev SVT-40 7.62x54R rifle,SVT-40,https://assets.tarkov.dev/643ea5b23db6f9f57107d9fd-512.webp
644674a13d52156624001fbc,KBP 9A-91 9x39 compact assault rifle,9A-91,https://assets.tarkov.dev/644674a13d52156624001fbc-512.webp
644675573d52156624001fc9,9A-91 handguard,9A-91,https://assets.tarkov.dev/644675573d52156624001fc9-512.webp
6448f2f6d4928d46d30be3f6,VSK-94 handguard,VSK-94,https://assets.tarkov.dev/6448f2f6d4928d46d30be3f6-512.webp
644a3df63b0b6f03e101e065,B.E. Meyers MAWL-C1+ tactical device,MAWL-C1+,https://assets.tarkov.dev/644a3df63b0b6f03e101e065-512.webp
6450ec2e7da7133e5a09ca96,9A-91 9x39 20-round magazine,9A-91,https://assets.tarkov.dev/6450ec2e7da7133e5a09ca96-512.webp
6450f21a3d52156624001fcf,9A-91 pistol grip,9A-91 PG,https://assets.tarkov.dev/6450f21a3d52156624001fcf-512.webp
6451167ad4928d46d30be3fd,9A-91 top-folding stock,9A-91,https://assets.tarkov.dev/6451167ad4928d46d30be3fd-512.webp
645122f6d4928d46d30be3ff,9A-91 9x39 barrel,9A-91,https://assets.tarkov.dev/645122f6d4928d46d30be3ff-512.webp
645123013d52156624001fd1,VSK-94 9x39 barrel,VSK-94,https://assets.tarkov.dev/645123013d52156624001fd1-512.webp
6452519e3d52156624001fd5,VSK-94 stock,VSK-94,https://assets.tarkov.dev/6452519e3d52156624001fd5-512.webp
64527a263d52156624001fd7,9A-91 handguard retainer,9A-91,https://assets.tarkov.dev/64527a263d52156624001fd7-512.webp
64527a3a7da7133e5a09ca99,9A-91 9x39 sound suppressor,9A-91,https://assets.tarkov.dev/64527a3a7da7133e5a09ca99-512.webp
645e0c6b3b381ede770e1cc9,KBP VSK-94 9x39 rifle,VSK-94,https://assets.tarkov.dev/645e0c6b3b381ede770e1cc9-512.webp
64637076203536ad5600c990,Kalashnikov PKM 7.62x54R machine gun,PKM,https://assets.tarkov.dev/64637076203536ad5600c990-512.webp
646371779f5f0ea59a04c204,PK pistol grip,PK,https://assets.tarkov.dev/646371779f5f0ea59a04c204-512.webp
646371a9f2404ab67905c8e6,PKM wooden stock,PKM,https://assets.tarkov.dev/646371a9f2404ab67905c8e6-512.webp
646371faf2404ab67905c8e9,PKM 7.62x54R 658mm barrel,PKM 658mm,https://assets.tarkov.dev/646371faf2404ab67905c8e9-512.webp
646372518610c40fc20204e8,PK 7.62x54R 100-round box,PK,https://assets.tarkov.dev/646372518610c40fc20204e8-512.webp
64639a9aab86f8fd4300146c,PKP 7.62x54R 658mm barrel,PKP 658mm,https://assets.tarkov.dev/64639a9aab86f8fd4300146c-512.webp
6464d870bb2c580352070cc4,PK bipod,PK,https://assets.tarkov.dev/6464d870bb2c580352070cc4-512.webp
646f62fee779812413011ab7,Zenit 2D flashlight,2D,https://assets.tarkov.dev/646f62fee779812413011ab7-512.webp
646f6322f43d0c5d62063715,Zenit KR-2 old gen mount,KR-2,https://assets.tarkov.dev/646f6322f43d0c5d62063715-512.webp
64748cb8de82c85eaf0a273a,MP-43 12ga sawed-off double-barrel shotgun,Sawed-off,https://assets.tarkov.dev/64748cb8de82c85eaf0a273a-512.webp
64748d02d1c009260702b526,MP-43 12ga sawed-off 310mm barrel,MP-43 310mm,https://assets.tarkov.dev/64748d02d1c009260702b526-512.webp
6477772ea8a38bb2050ed4db,SIG Sauer ROMEO7 1x30 reflex sight (Prototype),ROMEO7,https://assets.tarkov.dev/6477772ea8a38bb2050ed4db-512.webp
64785e7c19d732620e045e15,ELCAN Specter HCO holographic sight,HCO,https://assets.tarkov.dev/64785e7c19d732620e045e15-512.webp
6478641c19d732620e045e17,SIG Sauer ECHO1 1-2x30mm 30Hz thermal reflex scope,ECHO1,https://assets.tarkov.dev/6478641c19d732620e045e17-512.webp
647db1eca8d3399c380d195c,AKS-74U Alfa Arms Goliaf M-LOK handguard,Goliaf MLOK,https://assets.tarkov.dev/647db1eca8d3399c380d195c-512.webp
647dba3142c479dde701b654,AK AKdemia Dominator handguard,Dominator,https://assets.tarkov.dev/647dba3142c479dde701b654-512.webp
647dd2b8a12ebf96c3031655,AK Alfa Arms ASPID handguard,Aspid,https://assets.tarkov.dev/647dd2b8a12ebf96c3031655-512.webp
647de824196bf69818044c93,AR-15 AB Arms MOD1 handguard,ABA M1,https://assets.tarkov.dev/647de824196bf69818044c93-512.webp
647def638295ebcb5b02f05b,AR-15 AB Arms MOD1 lower handguard,ABA M1,https://assets.tarkov.dev/647def638295ebcb5b02f05b-512.webp
648067db042be0705c0b3009,RTM Pillau tactical foregrip (Sand),Pillau,https://assets.tarkov.dev/648067db042be0705c0b3009-512.webp
64806bdd26c80811d408d37a,RTM Osovets P-2 tactical foregrip,Osovets,https://assets.tarkov.dev/64806bdd26c80811d408d37a-512.webp
64807a29e5ffe165600abc97,RTM Osovets P-2 tactical foregrip (Khaki),Osovets,https://assets.tarkov.dev/64807a29e5ffe165600abc97-512.webp
64897ffc3656831810043165,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/64897ffc3656831810043165-512.webp
648983d6b5a2df1c815a04ec,12.7x55mm PS12B (10 pcs),PS12B,https://assets.tarkov.dev/648983d6b5a2df1c815a04ec-512.webp
6489848173c462723909a14b,.338 Lapua Magnum AP ammo pack (20 pcs),AP,https://assets.tarkov.dev/6489848173c462723909a14b-512.webp
648984b8d5b4df6140000a1a,7.62x54mm R BS ammo pack (20 pcs),BS,https://assets.tarkov.dev/648984b8d5b4df6140000a1a-512.webp
648984e3f09d032aa9399d53,7.62x51mm M993 ammo pack (20 pcs),M993,https://assets.tarkov.dev/648984e3f09d032aa9399d53-512.webp
6489851fc827d4637f01791b,7.62x39mm MAI AP ammo pack (20 pcs),MAI AP,https://assets.tarkov.dev/6489851fc827d4637f01791b-512.webp
6489854673c462723909a14e,9x39mm BP ammo pack (20 pcs),BP,https://assets.tarkov.dev/6489854673c462723909a14e-512.webp
64898583d5b4df6140000a1d,5.56x45mm SSA AP ammo pack (50 pcs),SSA AP,https://assets.tarkov.dev/64898583d5b4df6140000a1d-512.webp
648985c074a806211e4fb682,.300 Blackout AP ammo pack (50 pcs),AP,https://assets.tarkov.dev/648985c074a806211e4fb682-512.webp
64898602f09d032aa9399d56,5.45x39mm 7N40 ammo pack (30 pcs),7N40,https://assets.tarkov.dev/64898602f09d032aa9399d56-512.webp
648986bbc827d4637f01791e,5.7x28mm SS190 ammo pack (50 pcs),SS190,https://assets.tarkov.dev/648986bbc827d4637f01791e-512.webp
6489870774a806211e4fb685,4.6x30mm AP SX ammo pack (40 pcs),AP SX,https://assets.tarkov.dev/6489870774a806211e4fb685-512.webp
6489875745f9ca4ba51c4808,9x21mm BT ammo pack (30 pcs),BT,https://assets.tarkov.dev/6489875745f9ca4ba51c4808-512.webp
6489879db5a2df1c815a04ef,.45 ACP AP ammo pack (50 pcs),AP,https://assets.tarkov.dev/6489879db5a2df1c815a04ef-512.webp
648987d673c462723909a151,9x19mm PBP ammo pack (50 pcs),PBP,https://assets.tarkov.dev/648987d673c462723909a151-512.webp
64898838d5b4df6140000a20,12/70 AP-20 ammo pack (25 pcs),AP-20,https://assets.tarkov.dev/64898838d5b4df6140000a20-512.webp
64898e9db18e646e992aba47,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/64898e9db18e646e992aba47-512.webp
648990314b4d2b31b63a46fc,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/648990314b4d2b31b63a46fc-512.webp
648996987063b903ff4b8561,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/648996987063b903ff4b8561-512.webp
6489981f7063b903ff4b8565,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489981f7063b903ff4b8565-512.webp
64899a35fc093676bb0f57e3,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/64899a35fc093676bb0f57e3-512.webp
64899ec0a236de328b12db52,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/64899ec0a236de328b12db52-512.webp
64899f4189de40533661a0c0,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/64899f4189de40533661a0c0-512.webp
6489a0a4fc493c59d15fec05,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489a0a4fc493c59d15fec05-512.webp
6489a233a236de328b12db56,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489a233a236de328b12db56-512.webp
6489a344fc493c59d15fec0f,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489a344fc493c59d15fec0f-512.webp
6489a7d87063b903ff4b85cc,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489a7d87063b903ff4b85cc-512.webp
6489a97645f9ca4ba51c4dd0,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489a97645f9ca4ba51c4dd0-512.webp
6489aa584b6fc03d00374e59,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489aa584b6fc03d00374e59-512.webp
6489ab9645f9ca4ba51c4dd7,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489ab9645f9ca4ba51c4dd7-512.webp
6489b2b131a2135f0d7d0fcb,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489b2b131a2135f0d7d0fcb-512.webp
6489b73cebac5a4a1b73cab7,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489b73cebac5a4a1b73cab7-512.webp
6489b88bcf0cd80b7e749069,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489b88bcf0cd80b7e749069-512.webp
6489b91dd0c36c0a4925c4b4,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489b91dd0c36c0a4925c4b4-512.webp
6489b99eebac5a4a1b73cabc,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489b99eebac5a4a1b73cabc-512.webp
6489ba157c07471efa3e03b4,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489ba157c07471efa3e03b4-512.webp
6489ba92a74e43447b64d5e2,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489ba92a74e43447b64d5e2-512.webp
6489bbd6d0c36c0a4925c4b8,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489bbd6d0c36c0a4925c4b8-512.webp
6489bd7b79295b4f753d486a,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489bd7b79295b4f753d486a-512.webp
6489bed4a53c8c047c3dc361,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489bed4a53c8c047c3dc361-512.webp
6489bfa844d98e01bc4c420e,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489bfa844d98e01bc4c420e-512.webp
6489c03c8bc5233fdc78e788,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c03c8bc5233fdc78e788-512.webp
6489c0508bc5233fdc78e78c,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c0508bc5233fdc78e78c-512.webp
6489c0df7c07471efa3e03b8,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c0df7c07471efa3e03b8-512.webp
6489c0f731a2135f0d7d0fd5,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c0f731a2135f0d7d0fd5-512.webp
6489c12f8bc5233fdc78e790,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c12f8bc5233fdc78e790-512.webp
6489c164a53c8c047c3dc365,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c164a53c8c047c3dc365-512.webp
6489c200cf0cd80b7e74906d,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c200cf0cd80b7e74906d-512.webp
6489c2aad0c36c0a4925c4bc,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c2aad0c36c0a4925c4bc-512.webp
6489c30331a2135f0d7d0fd9,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c30331a2135f0d7d0fd9-512.webp
6489c46eebac5a4a1b73cac0,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c46eebac5a4a1b73cac0-512.webp
6489c5cb44d98e01bc4c4212,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c5cb44d98e01bc4c4212-512.webp
6489c65cd0c36c0a4925c4c0,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c65cd0c36c0a4925c4c0-512.webp
6489c753a74e43447b64d5e6,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c753a74e43447b64d5e6-512.webp
6489c80e7c07471efa3e03bc,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c80e7c07471efa3e03bc-512.webp
6489c8a1a53c8c047c3dc369,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c8a1a53c8c047c3dc369-512.webp
6489c8dba53c8c047c3dc36d,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489c8dba53c8c047c3dc36d-512.webp
6489c99f7c07471efa3e03c0,Sealed weapon case,,https://assets.tarkov.dev/6489c99f7c07471efa3e03c0-512.webp
6489ca66d0c36c0a4925c4c4,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489ca66d0c36c0a4925c4c4-512.webp
6489cad98bc5233fdc78e794,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489cad98bc5233fdc78e794-512.webp
6489cb4fa74e43447b64d5ea,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489cb4fa74e43447b64d5ea-512.webp
6489cc4379295b4f753d486e,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489cc4379295b4f753d486e-512.webp
6489cca131a2135f0d7d0fdd,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489cca131a2135f0d7d0fdd-512.webp
6489d812cf0cd80b7e749071,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489d812cf0cd80b7e749071-512.webp
6489d89debac5a4a1b73caf7,Sealed weapon case,Weapon (sealed),https://assets.tarkov.dev/6489d89debac5a4a1b73caf7-512.webp
648ae3e356c6310a830fc291,AK Custom Guns CG101 AR-type pistol grip adapter,CG101,https://assets.tarkov.dev/648ae3e356c6310a830fc291-512.webp
648afce7ec6bb25b2608defb,PM FAB Defense PM-G pistol grip (Olive Drab),PM-G OD,https://assets.tarkov.dev/648afce7ec6bb25b2608defb-512.webp
6491c6f6ef312a876705191b,PK Zenit B-50 handguard,B-50,https://assets.tarkov.dev/6491c6f6ef312a876705191b-512.webp
6492c6dd60fdb10a020621a2,PK Zenit B-50 16mm top mount,B50 16,https://assets.tarkov.dev/6492c6dd60fdb10a020621a2-512.webp
6492c8bba6e68e06fb0bae87,PK Zenit B-50 66mm top mount,B50 66,https://assets.tarkov.dev/6492c8bba6e68e06fb0bae87-512.webp
6492d7847363b8a52206bc52,"PK Zenit PT-2 ""Klassika"" stock",PT-2,https://assets.tarkov.dev/6492d7847363b8a52206bc52-512.webp
6492e3a97df7d749100e29ee,PKP polymer stock,PKP,https://assets.tarkov.dev/6492e3a97df7d749100e29ee-512.webp
6492ef63cfcf7c89e701abf1,PK Zenit DTK-1P 7.62x54R muzzle brake,DTK-1P,https://assets.tarkov.dev/6492ef63cfcf7c89e701abf1-512.webp
6492efb8cfcf7c89e701abf3,PKM 7.62x54R slotted flash hider,PKM,https://assets.tarkov.dev/6492efb8cfcf7c89e701abf3-512.webp
6492efe46cc7e29a6f03b2a0,PKM 7.62x54R muzzle brake,PKM,https://assets.tarkov.dev/6492efe46cc7e29a6f03b2a0-512.webp
6492fb8253acae0af00a29b6,PK rear sight,PK RS,https://assets.tarkov.dev/6492fb8253acae0af00a29b6-512.webp
6494094948796d891603e59f,AK Custom Arms ST-EF 74 skeleton stock extension,ST-EF,https://assets.tarkov.dev/6494094948796d891603e59f-512.webp
64942bfc6ee699f6890dff95,AK Vector VR-05T 7.62x39 muzzle brake,VR05T,https://assets.tarkov.dev/64942bfc6ee699f6890dff95-512.webp
64943b74e9998d641b0412ed,AR-15 WDR NERO 556 5.56x45 muzzle brake,NERO 556,https://assets.tarkov.dev/64943b74e9998d641b0412ed-512.webp
6499849fc93611967b034949,Kalashnikov AK-12 5.45x39 assault rifle,AK-12,https://assets.tarkov.dev/6499849fc93611967b034949-512.webp
649ec107961514b22506b10c,AK-12 gas tube,AK-12 gas,https://assets.tarkov.dev/649ec107961514b22506b10c-512.webp
649ec127c93611967b034957,AK-12 handguard,AK-12 HG,https://assets.tarkov.dev/649ec127c93611967b034957-512.webp
649ec2af961514b22506b10f,AK-12 5.45x39 muzzle brake,AK-12 MB,https://assets.tarkov.dev/649ec2af961514b22506b10f-512.webp
649ec2cec93611967b03495e,AK-12 rear sight,AK-12 RS,https://assets.tarkov.dev/649ec2cec93611967b03495e-512.webp
649ec2da59cbb3c813042dca,AK-12 rear sight mount,AK-12 RSM,https://assets.tarkov.dev/649ec2da59cbb3c813042dca-512.webp
649ec2f3961514b22506b111,AK-12 railed dust cover,AK-12 DC,https://assets.tarkov.dev/649ec2f3961514b22506b111-512.webp
649ec30cb013f04a700e60fb,AK-12 5.45x39 early model 30-round magazine,AK-12 old,https://assets.tarkov.dev/649ec30cb013f04a700e60fb-512.webp
649ec87d8007560a9001ab36,AK-12 buffer tube,AK-12 BT,https://assets.tarkov.dev/649ec87d8007560a9001ab36-512.webp
64a536392d2c4e6e970f4121,WARTECH TV-115 plate carrier (Olive Drab),TV-115,https://assets.tarkov.dev/64a536392d2c4e6e970f4121-512.webp
64a5366719bab53bd203bf33,Eagle Allied Industries MBSS plate carrier (Coyote Brown),MBSS,https://assets.tarkov.dev/64a5366719bab53bd203bf33-512.webp
64abd93857958b4249003418,Interceptor OTV body armor (UCP),OTV,https://assets.tarkov.dev/64abd93857958b4249003418-512.webp
64ace9d9b5bf5e95f50a4c1d,7.62x39mm FMJ ammo pack (20 pcs),FMJ,https://assets.tarkov.dev/64ace9d9b5bf5e95f50a4c1d-512.webp
64ace9f9c4eda9354b0226aa,7.62x39mm PP gzh ammo pack (20 pcs),PP,https://assets.tarkov.dev/64ace9f9c4eda9354b0226aa-512.webp
64ace9ff03378853630da538,7.62x39mm SP ammo pack (20 pcs),SP,https://assets.tarkov.dev/64ace9ff03378853630da538-512.webp
64acea09c4eda9354b0226ad,7.62x39mm T-45M1 gzh ammo pack (20 pcs),T-45M1,https://assets.tarkov.dev/64acea09c4eda9354b0226ad-512.webp
64acea0d03378853630da53b,7.62x39mm US gzh ammo pack (20 pcs),US,https://assets.tarkov.dev/64acea0d03378853630da53b-512.webp
64acea16c4eda9354b0226b0,7.62x39mm BP gzh ammo pack (20 pcs),BP,https://assets.tarkov.dev/64acea16c4eda9354b0226b0-512.webp
64acea2c03378853630da53e,7.62x39mm HP ammo pack (20 pcs),HP,https://assets.tarkov.dev/64acea2c03378853630da53e-512.webp
64aceab0426a303417060654,7.62x54mm R SP BT gzh ammo pack (20 pcs),SP BT,https://assets.tarkov.dev/64aceab0426a303417060654-512.webp
64aceac0c4eda9354b0226b3,7.62x54mm R FMJ ammo pack (20 pcs),FMJ,https://assets.tarkov.dev/64aceac0c4eda9354b0226b3-512.webp
64aceaecc4eda9354b0226b6,4.6x30mm JSP SX ammo pack (40 pcs),JSP SX,https://assets.tarkov.dev/64aceaecc4eda9354b0226b6-512.webp
64aceafcb5bf5e95f50a4c20,9x19mm FMJ M882 ammo pack (30 pcs),M882,https://assets.tarkov.dev/64aceafcb5bf5e95f50a4c20-512.webp
64acee6903378853630da544,7.62x54mm R HP BT ammo pack (20 pcs),HP BT,https://assets.tarkov.dev/64acee6903378853630da544-512.webp
64afc71497cf3a403c01ff38,Granit Br5 ballistic plate,Granit Br5,https://assets.tarkov.dev/64afc71497cf3a403c01ff38-512.webp
64afd81707e2cf40e903a316,Granit ballistic plate (Side),Granit Side,https://assets.tarkov.dev/64afd81707e2cf40e903a316-512.webp
64afdb577bb3bfe8fe03fd1d,ESBI level IV ballistic plate (Side),ESBI IV Side,https://assets.tarkov.dev/64afdb577bb3bfe8fe03fd1d-512.webp
64afdcb83efdfea28601d041,ESAPI level IV ballistic plate,ESAPI IV,https://assets.tarkov.dev/64afdcb83efdfea28601d041-512.webp
64b6979341772715af0f9c39,4.6x30mm JSP SX,JSP SX,https://assets.tarkov.dev/64b6979341772715af0f9c39-512.webp
64b7af434b75259c590fa893,7.62x39mm PP gzh,PP,https://assets.tarkov.dev/64b7af434b75259c590fa893-512.webp
64b7af5a8532cf95ee0a0dbd,7.62x39mm FMJ,FMJ,https://assets.tarkov.dev/64b7af5a8532cf95ee0a0dbd-512.webp
64b7af734b75259c590fa895,7.62x39mm SP,SP,https://assets.tarkov.dev/64b7af734b75259c590fa895-512.webp
64b7bbb74b75259c590fa897,9x19mm FMJ M882,M882,https://assets.tarkov.dev/64b7bbb74b75259c590fa897-512.webp
64b8725c4b75259c590fa899,.300 Blackout CBJ,CBJ,https://assets.tarkov.dev/64b8725c4b75259c590fa899-512.webp
64b8ee384b75259c590fa89b,12/70 Piranha,Piranha,https://assets.tarkov.dev/64b8ee384b75259c590fa89b-512.webp
64b8f7968532cf95ee0a0dbf,7.62x54mm R FMJ,FMJ,https://assets.tarkov.dev/64b8f7968532cf95ee0a0dbf-512.webp
64b8f7b5389d7ffd620ccba2,7.62x54mm R SP BT,SP BT,https://assets.tarkov.dev/64b8f7b5389d7ffd620ccba2-512.webp
64b8f7c241772715af0f9c3d,7.62x54mm R HP BT,HP BT,https://assets.tarkov.dev/64b8f7c241772715af0f9c3d-512.webp
64b9cf0ac12b9c38db26923a,AK 7.62x39 Magpul PMAG 20 GEN M3 20-round magazine,GEN M3,https://assets.tarkov.dev/64b9cf0ac12b9c38db26923a-512.webp
64b9e2037fdfb81df81e3c25,M1A 7.62x51 10-round magazine,M1A,https://assets.tarkov.dev/64b9e2037fdfb81df81e3c25-512.webp
64b9e265c94d0d15c5027e35,AK-74 Delta-Tek Saiga 545 5.45x39 20-round magazine,Saiga 545,https://assets.tarkov.dev/64b9e265c94d0d15c5027e35-512.webp
64be7095047e826eae02b0c1,Zulu Nylon Gear M4 Reduced Signature Chest Rig (Ranger Green),M4 RSCR,https://assets.tarkov.dev/64be7095047e826eae02b0c1-512.webp
64be7110bf597ba84a0a41ea,Type 56 Chicom chest harness,Type 56 Chicom,https://assets.tarkov.dev/64be7110bf597ba84a0a41ea-512.webp
64be79c487d1510151095552,NPP KlASS Kora-Kulon body armor (Black),Kora-Kulon,https://assets.tarkov.dev/64be79c487d1510151095552-512.webp
64be79e2bf8412471d0d9bcc,NPP KlASS Kora-Kulon body armor (EMR),Kora-Kulon EMR,https://assets.tarkov.dev/64be79e2bf8412471d0d9bcc-512.webp
64c1510bda0f6d156000cc17,Kalashnikov AK-12 5.45x39 assault rifle Default,AK-12 Default,https://assets.tarkov.dev/64c1510bda0f6d156000cc17-512.webp
64c151f83319a1cf380c4df7,Tokarev SVT-40 7.62x54R rifle Default,SVT-40 Default,https://assets.tarkov.dev/64c151f83319a1cf380c4df7-512.webp
64c1525e3319a1cf380c4e09,Tokarev AVT-40 7.62x54R automatic rifle Default,AVT-40 Default,https://assets.tarkov.dev/64c1525e3319a1cf380c4e09-512.webp
64c152953319a1cf380c4e1b,MP-43 12ga sawed-off double-barrel shotgun Default,Sawed-off Default,https://assets.tarkov.dev/64c152953319a1cf380c4e1b-512.webp
64c196ad26a15b84aa07132f,AK-12 5.45x39 sound suppressor,AK-12,https://assets.tarkov.dev/64c196ad26a15b84aa07132f-512.webp
64c390af8427c75665190d1d,Tokarev SVT-40 7.62x54R rifle Sniper,SVT-40 Sniper,https://assets.tarkov.dev/64c390af8427c75665190d1d-512.webp
64ca3d3954fc657e230529cc,Kalashnikov PKP 7.62x54R infantry machine gun,PKP,https://assets.tarkov.dev/64ca3d3954fc657e230529cc-512.webp
64cbad529f7cf7f75c077fd5,PK pistol grip (Black),PK,https://assets.tarkov.dev/64cbad529f7cf7f75c077fd5-512.webp
64cbdff43ccb85468628d5fc,Kalashnikov PKM 7.62x54R machine gun Default,PKM Default,https://assets.tarkov.dev/64cbdff43ccb85468628d5fc-512.webp
64cbe20d5aa0a53ad12f96c9,Kalashnikov PKM 7.62x54R machine gun Zenit,PKM Zenit,https://assets.tarkov.dev/64cbe20d5aa0a53ad12f96c9-512.webp
